index,objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,uniquePspsSTid,primaryDetection,bestDetection,gippDetectID,gstackDetectID,gstackImageID,gra,gdec,graErr,gdecErr,gEpoch,gPSFMag,gPSFMagErr,gApMag,gApMagErr,gKronMag,gKronMagErr,ginfoFlag,ginfoFlag2,ginfoFlag3,gnFrames,gxPos,gyPos,gxPosErr,gyPosErr,gpsfMajorFWHM,gpsfMinorFWHM,gpsfTheta,gpsfCore,gpsfLikelihood,gpsfQf,gpsfQfPerfect,gpsfChiSq,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gPSFFluxErr,gApFlux,gApFluxErr,gApFillFac,gApRadius,gKronFlux,gKronFluxErr,gKronRad,gexpTime,gExtNSigma,gsky,gskyErr,gzp,gPlateScale,rippDetectID,rstackDetectID,rstackImageID,rra,rdec,rraErr,rdecErr,rEpoch,rPSFMag,rPSFMagErr,rApMag,rApMagErr,rKronMag,rKronMagErr,rinfoFlag,rinfoFlag2,rinfoFlag3,rnFrames,rxPos,ryPos,rxPosErr,ryPosErr,rpsfMajorFWHM,rpsfMinorFWHM,rpsfTheta,rpsfCore,rpsfLikelihood,rpsfQf,rpsfQfPerfect,rpsfChiSq,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rPSFFluxErr,rApFlux,rApFluxErr,rApFillFac,rApRadius,rKronFlux,rKronFluxErr,rKronRad,rexpTime,rExtNSigma,rsky,rskyErr,rzp,rPlateScale,iippDetectID,istackDetectID,istackImageID,ira,idec,iraErr,idecErr,iEpoch,iPSFMag,iPSFMagErr,iApMag,iApMagErr,iKronMag,iKronMagErr,iinfoFlag,iinfoFlag2,iinfoFlag3,inFrames,ixPos,iyPos,ixPosErr,iyPosErr,ipsfMajorFWHM,ipsfMinorFWHM,ipsfTheta,ipsfCore,ipsfLikelihood,ipsfQf,ipsfQfPerfect,ipsfChiSq,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iPSFFluxErr,iApFlux,iApFluxErr,iApFillFac,iApRadius,iKronFlux,iKronFluxErr,iKronRad,iexpTime,iExtNSigma,isky,iskyErr,izp,iPlateScale,zippDetectID,zstackDetectID,zstackImageID,zra,zdec,zraErr,zdecErr,zEpoch,zPSFMag,zPSFMagErr,zApMag,zApMagErr,zKronMag,zKronMagErr,zinfoFlag,zinfoFlag2,zinfoFlag3,znFrames,zxPos,zyPos,zxPosErr,zyPosErr,zpsfMajorFWHM,zpsfMinorFWHM,zpsfTheta,zpsfCore,zpsfLikelihood,zpsfQf,zpsfQfPerfect,zpsfChiSq,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zPSFFluxErr,zApFlux,zApFluxErr,zApFillFac,zApRadius,zKronFlux,zKronFluxErr,zKronRad,zexpTime,zExtNSigma,zsky,zskyErr,zzp,zPlateScale,yippDetectID,ystackDetectID,ystackImageID,yra,ydec,yraErr,ydecErr,yEpoch,yPSFMag,yPSFMagErr,yApMag,yApMagErr,yKronMag,yKronMagErr,yinfoFlag,yinfoFlag2,yinfoFlag3,ynFrames,yxPos,yyPos,yxPosErr,yyPosErr,ypsfMajorFWHM,ypsfMinorFWHM,ypsfTheta,ypsfCore,ypsfLikelihood,ypsfQf,ypsfQfPerfect,ypsfChiSq,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yPSFFluxErr,yApFlux,yApFluxErr,yApFillFac,yApRadius,yKronFlux,yKronFluxErr,yKronRad,yexpTime,yExtNSigma,ysky,yskyErr,yzp,yPlateScale,distance,SkyMapper_StarClass,g_elong,g_a,g_b,g_pa,r_elong,r_a,r_b,r_pa,i_elong,i_a,i_b,i_pa,z_elong,z_a,z_b,z_pa,NED_name,NED_type,NED_vel,NED_redshift,NED_mag,NED_redshift_flag,g-r,r-i,i-z,z-y,g-rErr,r-iErr,i-zErr,z-yErr,gApMag_gKronMag,rApMag_rKronMag,iApMag_iKronMag,zApMag_zKronMag,yApMag_yKronMag,7DCD,hasSimbad,sourceClass
116,31078986,,,,31078986,,,,,,,,,,,,,,0,,,,,114.349496,-38.460463,,,,,,,,,,252.08005,-8.325172,,,15,2,3,4,6,1,,1,1,,,,114.3494033,-38.4604884,27,23,,18.5191,0.0119,,,18.5913,0.1135,,,,,,,,,,,,,,,,0.102,,,,,,718.5884,6.586028,,,,,728.956,99.59722,6.2,,,,,,0.5,,,,114.3494832,-38.4604655,27,23,,17.9551,0.0099,,,18.0197,0.0715,,,,,,,,,,,,,,,,0.1118,,,,,,952.7754,,,,,,912.0039,7.463507,4.63,,,,,,0.5,,,,114.3495052,-38.4604441,27,23,,17.5776,0.0073,,,17.605,0.0177,,,,,,,,,,,,,,,,1.013,,,,,,,,,,,,14834.0,76.06557,3.5,,,,,,0.5,,,,114.3494951,-38.460445,27,23,,17.3345,0.0213,,,17.4102,0.027,,,,,,,,,,,,,,,,0.2973,,,,,,,40.71274,,,,,9448.109,262.6105,3.5,,,,,,0.5,,,,114.349496,-38.460463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,98.57,0.862,1.137,1.315,1.157,89.63,1.191,1.486,1.247,-77.55,1.136,1.988,1.75,-35.45,1.08,1.687,1.563,-14.39,WISEA J073723.88-382737.8,IrS,,,,,,,,,,,,,,,,,,,0,1.0
118,31078988,,,,31078988,,,,,,,,,,,,,,0,,,,,114.335701,-38.461796,,,,,,,,,,252.07608,-8.335323,,,16,3,3,5,5,1,,1,1,,,,114.3357039,-38.4618376,24,26,,17.9045,0.013,,,18.0125,0.0982,,,,,,,,,,,,,,,,0.4093,,,,,,1265.647,14.35905,,,,,1304.94,117.141,5.48,,,,,,0.5,,,,114.335661,-38.4618219,24,26,,17.4662,0.0349,,,17.5939,0.0636,,,,,,,,,,,,,,,,0.6561,,,,,,1584.117,,,,,,1411.703,19.83602,3.5,,,,,,0.5,,,,114.3357091,-38.4617869,24,26,,17.0781,0.0126,,,17.1285,0.0129,,,,,,,,,,,,,,,,1.972,,,,,,,,,,,,24453.99,119.3417,3.5,,,,,,0.5,,,,114.3357155,-38.4617697,24,26,,16.893,0.0192,,,16.9898,0.0187,,,,,,,,,,,,,,,,0.1314,,,,,,,29.17154,,,,,14598.94,286.5243,3.5,,,,,,0.5,,,,114.335701,-38.461796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,67.85,0.955,1.047,1.674,1.599,21.12,1.102,1.754,1.592,-86.76,1.153,2.009,1.743,-22.56,1.082,1.789,1.653,-19.08,WISEA J073720.56-382742.2,IrS,,,,,,,,,,,,,,,,,,,0,1.0
123,31078993,,,,31078993,,,,,,,,,,,,,,0,,,,,114.352916,-38.453081,,,,,,,,,,252.07475,-8.319325,,,18,4,3,6,5,1,,1,1,,,,114.3529256,-38.4530992,29,28,,16.7642,0.0202,,,16.7782,0.0266,,,,,,,,,,,,,,,,0.881,,,,,,3499.967,26.95259,,,,,3505.991,113.7696,3.68,,,,,,0.5,,,,114.3528821,-38.4530764,29,28,,16.0995,0.007,,,16.1108,0.0438,,,,,,,,,,,,,,,,0.8377,,,,,,5272.562,,,,,,4933.723,30.68221,3.5,,,,,,0.5,,,,114.3529366,-38.4530298,29,28,,15.5513,0.0079,,,15.5704,0.0139,,,,,,,,,,,,,,,,11.47,,,,,,,,,,,,94916.67,444.5698,3.5,,,,,,0.5,,,,114.3529239,-38.4530434,29,28,,15.2796,0.005,,,15.3313,0.0075,,,,,,,,,,,,,,,,3.183,,,,,,,215.6564,,,,,63691.51,458.9125,3.5,,,,,,0.5,,,,114.352916,-38.453081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,100.81,0.98,1.065,2.23,2.094,61.1,1.098,2.203,2.005,87.82,1.341,2.976,2.219,12.23,1.342,2.712,2.021,10.08,WISEA J073724.70-382711.0,IrS,,,,,,,,,,,,,,,,,,,0,1.0
127,31078997,,,,31078997,,,,,,,,,,,,,,0,,,,,114.355205,-38.461111,,,,,,,,,,252.08276,-8.321538,,,12,1,2,4,5,1,,1,1,,,,114.3552008,-38.4611235,21,28,,18.5501,0.04,,,18.4675,0.1187,,,,,,,,,,,,,,,,1.484,,,,,,696.0691,24.79927,,,,,814.5456,109.5916,7.27,,,,,,0.5,,,,114.3551803,-38.4611399,21,28,,17.8944,0.0178,,,17.8279,0.1619,,,,,,,,,,,,,,,,4.687,,,,,,969.5862,,,,,,800.2026,48.50518,3.5,,,,,,0.5,,,,114.3552014,-38.4610922,21,28,,17.4253,0.0093,,,17.529,0.0183,,,,,,,,,,,,,,,,1.456,,,,,,,,,,,,17046.09,94.20121,3.5,,,,,,0.5,,,,114.3552106,-38.4611029,21,28,,17.2022,0.0162,,,17.3021,0.0302,,,,,,,,,,,,,,,,0.3028,,,,,,,41.97992,,,,,10892.36,274.1415,3.5,,,,,,0.5,,,,114.355205,-38.461111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,114.34,0.84,1.159,1.258,1.085,-42.56,1.255,1.514,1.206,-66.91,1.119,1.874,1.675,-34.63,1.076,1.728,1.606,6.64,WISEA J073725.24-382740.1,IrS,,,,,,,,,,,,,,,,,,,0,1.0
130,31079000,,,,31079000,,,,,,,,,,,,,,0,,,,,114.362238,-38.460201,,,,,,,,,,252.08458,-8.316255,,,11,2,2,2,5,1,,1,1,,,,114.362175,-38.4601631,45,32,,18.7795,0.0214,,,18.6527,0.1447,,,,,,,,,,,,,,,,0.3212,,,,,,566.8735,11.18169,,,,,551.2815,80.42785,6.48,,,,,,0.5,,,,114.3623051,-38.4602804,45,32,,18.4757,0.0497,,,18.5814,0.1478,,,,,,,,,,,,,,,,0.3417,,,,,,573.4047,,,,,,465.0709,12.03438,4.68,,,,,,0.5,,,,114.3622405,-38.4601967,45,32,,17.9755,0.0081,,,18.0425,0.0299,,,,,,,,,,,,,,,,0.6428,,,,,,,,,,,,10284.63,56.51658,3.91,,,,,,0.5,,,,114.3622358,-38.4601935,45,32,,17.7903,0.0278,,,17.9329,0.0781,,,,,,,,,,,,,,,,3.902,,,,,,,139.1102,,,,,5953.83,265.183,3.91,,,,,,0.5,,,,114.362238,-38.460201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,132.0,0.514,1.159,1.05,0.906,-47.61,1.237,0.946,0.765,-88.94,1.185,1.835,1.549,-24.27,1.011,1.517,1.499,-27.15,2MASS J07372693-3827363,IrS,,,,,,,,,,,,,,,,,,,0,1.0
132,31079002,,,,31079002,,,,,,,,,,,,,,0,,,,,114.366468,-38.460677,,,,,,,,,,252.0866,-8.31356,,,21,4,3,6,6,1,,1,1,,,,114.3664454,-38.4606832,85,58,,14.9479,0.0062,,,14.9785,0.0092,,,,,,,,,,,,,,,,2.746,,,,,,19540.95,87.59009,,,,,18960.26,174.8861,3.5,,,,,,0.5,,,,114.366443,-38.4606803,85,58,,14.1177,0.0094,,,14.1313,0.008,,,,,,,,,,,,,,,,0.07412,,,,,,32268.84,,,,,,31428.98,18.31609,3.5,,,,,,0.5,,,,114.3664415,-38.4606628,85,58,,13.5137,0.0043,,,13.5414,0.0051,,,,,,,,,,,,,,,,3.399,,,,,,,,,,,,629285.2,535.3502,3.5,,,,,,0.5,,,,114.3664454,-38.460665,85,58,,13.1846,0.0043,,,13.2222,0.0078,,,,,,,,,,,,,,,,1.062,,,,,,,256.7087,,,,,435261.5,755.3936,3.5,,,,,,0.5,,,,114.366468,-38.460677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,143.92,0.984,1.068,2.622,2.455,-82.43,1.098,2.645,2.409,-86.94,1.059,2.642,2.495,-37.66,1.04,2.613,2.513,-17.14,WISEA J073727.94-382738.3,IrS,,,,,,,,,,,,,,,,,,,0,1.0
139,31079014,,,,31079014,,,,,,,,,,,,,,0,,,,,114.333186,-38.453608,,,,,,,,,,252.06786,-8.333194,,,16,3,3,5,5,1,,1,1,,,,114.3331793,-38.4536137,20,19,,16.858,0.021,,,16.8383,0.0334,,,,,,,,,,,,,,,,1.621,,,,,,3210.792,35.60818,,,,,3304.419,116.15,3.91,,,,,,0.5,,,,114.333156,-38.4536208,20,19,,16.2417,0.0228,,,16.262,0.06,,,,,,,,,,,,,,,,0.2835,,,,,,4592.175,,,,,,4353.537,17.0667,3.51,,,,,,0.5,,,,114.3331841,-38.4536018,20,19,,15.7792,0.0055,,,15.8322,0.0151,,,,,,,,,,,,,,,,4.417,,,,,,,,,,,,78325.62,254.5914,3.5,,,,,,0.5,,,,114.3331896,-38.4536009,20,19,,15.5764,0.0052,,,15.6471,0.0153,,,,,,,,,,,,,,,,0.324,,,,,,,61.71671,,,,,48307.0,369.7014,3.5,,,,,,0.5,,,,114.333186,-38.453608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,46.75,0.981,1.056,2.173,2.058,82.75,1.13,2.225,1.968,-78.19,1.068,2.245,2.102,-34.58,1.029,2.006,1.949,14.99,WISEA J073719.97-382712.8,IrS,,,,,,,,,,,,,,,,,,,0,1.0
145,31079020,,,,31079020,,,,,,,,,,,,,,0,,,,,114.330587,-38.440504,,,,,,,,,,252.0552,-8.3288,,,8,0,1,3,4,1,,1,1,,,,,,32,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,114.330576,-38.4405006,32,27,,18.62,0.0316,,,18.7923,0.1857,,,,,,,,,,,,,,,,0.4877,,,,,,517.8253,,,,,,430.8692,14.3069,6.1,,,,,,0.5,,,,114.3306253,-38.440506,32,27,,18.3185,0.0114,,,18.3812,0.0319,,,,,,,,,,,,,,,,0.8731,,,,,,,,,,,,7705.576,62.48462,3.75,,,,,,0.5,,,,114.3306399,-38.4405179,32,27,,18.1244,0.0213,,,18.1196,0.0547,,,,,,,,,,,,,,,,0.2902,,,,,,,39.2493,,,,,4762.451,258.9933,3.75,,,,,,0.5,,,,114.330587,-38.440504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,49.23,0.511,,,,,1.084,0.746,0.688,-89.0,1.067,1.705,1.598,-23.64,1.047,1.53,1.461,-5.77,,,,,,,,,,,,,,,,,,,,,0,1.0
152,31079027,,,,31079027,,,,,,,,,,,,,,0,,,,,114.369144,-38.446086,,,,,,,,,,252.07458,-8.304819,,,22,4,4,6,6,1,,1,1,,,,114.3691589,-38.4460894,16,32,,16.5049,0.0112,,,16.5279,0.0567,,,,,,,,,,,,,,,,0.6085,,,,,,4479.066,24.48779,,,,,4308.106,112.8429,3.5,,,,,,0.5,,,,114.3691611,-38.446088,16,32,,16.1609,0.0086,,,16.1374,0.0397,,,,,,,,,,,,,,,,0.3525,,,,,,4914.534,,,,,,4661.334,19.35582,3.5,,,,,,0.5,,,,114.3691366,-38.446082,16,32,,15.9514,0.0045,,,16.0008,0.0094,,,,,,,,,,,,,,,,0.4675,,,,,,,,,,,,66650.75,78.87022,3.5,,,,,,0.5,,,,114.3691364,-38.4460895,16,32,,15.8351,0.0122,,,15.8983,0.0144,,,,,,,,,,,,,,,,0.3323,,,,,,,58.35063,,,,,38464.95,353.0817,3.5,,,,,,0.5,,,,114.369144,-38.446086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,146.27,0.981,1.155,2.271,1.966,88.94,1.133,2.247,1.983,-89.43,1.091,2.219,2.033,-33.79,1.031,1.966,1.908,-36.21,WISEA J073728.58-382645.8,IrS,,,,,,,,,,,,,,,,,,,0,1.0
153,31079028,,,,31079028,,,,,,,,,,,,,,0,,,,,114.368444,-38.440203,,,,,,,,,,252.06909,-8.302523,,,12,1,2,4,5,1,,1,1,,,,114.3684377,-38.4401466,19,41,,18.6946,0.0338,,,18.7655,0.2672,,,,,,,,,,,,,,,,3.911,,,,,,632.9897,40.2947,,,,,438.2513,47.17023,3.5,,,,,,0.5,,,,114.3684451,-38.4401848,19,41,,18.2135,0.1384,,,18.176,0.1835,,,,,,,,,,,,,,,,1.697,,,,,,892.8489,,,,,,899.8789,28.05548,4.25,,,,,,0.5,,,,114.3684366,-38.4401744,19,41,,17.7962,0.0072,,,17.8719,0.0273,,,,,,,,,,,,,,,,0.3959,,,,,,,,,,,,12211.67,45.61971,3.5,,,,,,0.5,,,,114.368451,-38.4401866,19,41,,17.5953,0.0123,,,17.6939,0.0343,,,,,,,,,,,,,,,,0.04127,,,,,,,14.68936,,,,,7538.393,260.7759,3.5,,,,,,0.5,,,,114.368444,-38.440203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,147.63,0.57,1.162,1.048,0.902,14.38,1.019,1.232,1.208,89.68,1.104,1.802,1.632,-21.65,1.09,1.638,1.504,-18.85,WISEA J073728.46-382624.7,IrS,,,,,,,,,,,,,,,,,,,0,1.0
154,31079032,,,,31079032,,,,,,,,,,,,,,0,,,,,114.360393,-38.440964,,,,,,,,,,252.06676,-8.30844,,,12,1,2,4,5,1,,1,1,,,,114.360473,-38.4409424,47,48,,18.3934,0.0296,,,18.1908,0.1369,,,,,,,,,,,,,,,,2.148,,,,,,751.1279,30.62395,,,,,649.4871,60.80695,3.5,,,,,,0.5,,,,114.3604646,-38.440963,47,48,,18.0709,0.0098,,,18.2239,0.1108,,,,,,,,,,,,,,,,0.8869,,,,,,990.5713,,,,,,787.2908,21.00427,3.52,,,,,,0.5,,,,114.3603833,-38.4409451,47,48,,17.4951,0.0142,,,17.5472,0.0169,,,,,,,,,,,,,,,,0.7344,,,,,,,,,,,,16028.42,66.69095,3.5,,,,,,0.5,,,,114.360389,-38.4409402,47,48,,17.2999,0.0139,,,17.3789,0.0256,,,,,,,,,,,,,,,,0.2169,,,,,,,34.96404,,,,,9796.216,303.6835,3.5,,,,,,0.5,,,,114.360393,-38.440964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,124.93,0.78,1.111,1.338,1.204,69.12,1.058,1.448,1.368,-36.62,1.175,2.008,1.71,-16.11,1.078,1.716,1.593,-18.25,WISEA J073726.50-382627.5,IrS,,,,,,,,,,,,,,,,,,,0,1.0
158,31079036,,,,31079036,,,,,,,,,,,,,,0,,,,,114.36356,-38.434696,,,,,,,,,,252.06236,-8.303292,,,17,3,4,5,5,1,,1,1,,,,114.3636004,-38.4346894,35,26,,17.8899,0.0345,,,17.9678,0.1275,,,,,,,,,,,,,,,,1.396,,,,,,1313.696,27.16255,,,,,1095.754,79.35337,3.5,,,,,,0.5,,,,114.3635323,-38.4347023,35,26,,17.3806,0.0189,,,17.4749,0.0945,,,,,,,,,,,,,,,,1.532,,,,,,1678.42,,,,,,1523.41,30.86119,3.5,,,,,,0.5,,,,114.363542,-38.4346851,35,26,,16.9219,0.0096,,,16.9908,0.0126,,,,,,,,,,,,,,,,0.1584,,,,,,,,,,,,26928.22,34.7787,3.5,,,,,,0.5,,,,114.3635566,-38.4346859,35,26,,16.7605,0.0074,,,16.8396,0.02,,,,,,,,,,,,,,,,0.8181,,,,,,,74.54079,,,,,16361.96,298.9481,3.5,,,,,,0.5,,,,114.36356,-38.434696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,140.53,0.95,1.1,1.723,1.567,-83.88,1.175,1.874,1.595,-86.85,1.095,2.002,1.828,-35.44,1.054,1.824,1.73,-36.34,WISEA J073727.25-382604.6,IrS,,,,,,,,,,,,,,,,,,,0,1.0
160,31080048,,,,31080048,,,,,,,,,,,,,,0,,,,,114.27062,-38.448497,,,,,,,,,,252.03993,-8.3739805,,,19,3,4,6,6,1,,1,1,,,,114.2706191,-38.4484831,29,22,,17.8504,0.0541,,,17.9508,0.0655,,,,,,,,,,,,,,,,0.2925,,,,,,1376.676,12.47399,,,,,1239.961,93.3398,4.17,,,,,,0.5,,,,114.2706313,-38.4485011,29,22,,17.1638,0.0422,,,17.2782,0.0761,,,,,,,,,,,,,,,,0.6016,,,,,,2114.302,,,,,,1929.797,20.22211,3.86,,,,,,0.5,,,,114.2706148,-38.4484904,29,22,,16.6502,0.0061,,,16.7028,0.0133,,,,,,,,,,,,,,,,0.5009,,,,,,,,,,,,35310.12,66.7503,3.5,,,,,,0.5,,,,114.2706008,-38.4485044,29,22,,16.3831,0.0108,,,16.4486,0.0127,,,,,,,,,,,,,,,,0.5015,,,,,,,62.95664,,,,,23198.14,314.5713,3.5,,,,,,0.5,,,,114.27062,-38.448497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,132.08,0.961,1.136,1.785,1.572,-87.96,1.074,1.874,1.744,86.47,1.072,2.03,1.893,-30.24,1.026,1.855,1.808,7.55,WISEA J073704.94-382654.7,IrS,,,,,,,,,,,,,,,,,,,0,1.0
161,31080049,,,,31080049,,,,,,,,,,,,,,0,,,,,114.282431,-38.446887,,,,,,,,,,252.04291,-8.365065,,,15,1,3,5,6,1,,1,1,,,,114.2823818,-38.4468288,58,51,,18.8019,0.0327,,,18.8569,0.2016,,,,,,,,,,,,,,,,0.1344,,,,,,471.5187,7.176361,,,,,395.9515,56.15215,7.31,,,,,,0.5,,,,114.2824767,-38.4468529,58,51,,18.2114,0.051,,,18.5071,0.0793,,,,,,,,,,,,,,,,0.7979,,,,,,773.1516,,,,,,644.687,19.17522,4.25,,,,,,0.5,,,,114.2824788,-38.4468559,58,51,,17.8258,0.0109,,,17.9098,0.0208,,,,,,,,,,,,,,,,0.639,,,,,,,,,,,,12028.86,57.61801,3.5,,,,,,0.5,,,,114.2824827,-38.4468591,58,51,,17.6366,0.0143,,,17.7752,0.0493,,,,,,,,,,,,,,,,0.501,,,,,,,50.8946,,,,,7283.769,247.7624,3.5,,,,,,0.5,,,,114.282431,-38.446887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,99.18,0.528,1.692,0.762,0.45,-71.53,1.185,1.338,1.129,-78.96,1.159,1.868,1.611,-18.87,1.087,1.603,1.475,-11.33,WISEA J073707.80-382648.6,IrS,,,,,,,,,,,,,,,,,,,0,1.0
165,31080054,,,,31080054,,,,,,,,,,,,,,0,,,,,114.276153,-38.443289,,,,,,,,,,252.03735,-8.367703,,,19,3,4,6,6,1,,1,1,,,,114.2761664,-38.443287,17,23,,16.4248,0.0078,,,16.4331,0.0351,,,,,,,,,,,,,,,,2.621,,,,,,4757.249,51.76794,,,,,4768.605,117.3869,3.5,,,,,,0.5,,,,114.2761509,-38.4432686,17,23,,15.6625,0.0124,,,15.6807,0.0165,,,,,,,,,,,,,,,,1.314,,,,,,7881.509,,,,,,7627.381,43.72179,3.5,,,,,,0.5,,,,114.2761611,-38.4433057,17,23,,15.1132,0.0054,,,15.1412,0.0064,,,,,,,,,,,,,,,,39.09,,,,,,,,,,,,144056.9,960.5698,3.5,,,,,,0.5,,,,114.2761607,-38.4432918,17,23,,14.8229,0.0056,,,14.8684,0.0093,,,,,,,,,,,,,,,,15.87,,,,,,,548.1109,,,,,95862.46,485.3075,3.5,,,,,,0.5,,,,114.276153,-38.443289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,118.57,0.978,1.156,2.382,2.061,84.09,1.091,2.34,2.145,87.62,1.164,2.708,2.326,-11.49,1.079,2.369,2.196,0.51,WISEA J073706.27-382635.8,IrS,,,,,,,,,,,,,,,,,,,0,1.0
168,31080057,,,,31080057,,,,,,,,,,,,,,0,,,,,114.281954,-38.43952,,,,,,,,,,252.03616,-8.361918,,,17,3,4,5,5,1,,1,1,,,,114.2819637,-38.439523,27,22,,17.9014,0.0104,,,17.9674,0.0895,,,,,,,,,,,,,,,,1.454,,,,,,1243.324,27.13055,,,,,1070.887,111.198,4.98,,,,,,0.5,,,,114.2819427,-38.4395125,27,22,,17.3425,0.0387,,,17.4753,0.0882,,,,,,,,,,,,,,,,0.4429,,,,,,1709.761,,,,,,1599.529,16.32039,3.5,,,,,,0.5,,,,114.2819446,-38.4395183,27,22,,17.0261,0.0165,,,17.1052,0.0254,,,,,,,,,,,,,,,,3.824,,,,,,,,,,,,25326.75,167.9554,3.5,,,,,,0.5,,,,114.2819437,-38.4395093,27,22,,16.8148,0.011,,,16.9477,0.0331,,,,,,,,,,,,,,,,1.737,,,,,,,107.408,,,,,15432.8,282.772,3.5,,,,,,0.5,,,,114.281954,-38.43952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,106.35,0.934,1.094,1.783,1.63,80.71,1.087,1.825,1.678,-86.78,1.129,1.995,1.767,-21.7,1.048,1.738,1.659,9.18,WISEA J073707.70-382622.7,IrS,,,,,,,,,,,,,,,,,,,0,1.0
171,31080060,,,,31080060,,,,,,,,,,,,,,0,,,,,114.282785,-38.435895,,,,,,,,,,252.03323,-8.359634,,,16,3,3,4,6,1,,1,1,,,,114.2827257,-38.4358902,26,23,,17.0035,0.0078,,,16.9381,0.0579,,,,,,,,,,,,,,,,1.889,,,,,,2921.853,37.44637,,,,,3260.939,139.9772,4.93,,,,,,0.5,,,,114.282788,-38.4358872,26,23,,16.5287,0.0074,,,16.5706,0.0365,,,,,,,,,,,,,,,,0.3296,,,,,,3525.238,,,,,,3291.169,17.0589,3.5,,,,,,0.5,,,,114.2827868,-38.4358993,26,23,,16.1524,0.0164,,,16.2287,0.0123,,,,,,,,,,,,,,,,4.054,,,,,,,,,,,,56016.04,218.6349,3.5,,,,,,0.5,,,,114.2827806,-38.4358929,26,23,,15.9652,0.0049,,,16.0301,0.0101,,,,,,,,,,,,,,,,0.6023,,,,,,,76.27078,,,,,34285.63,333.8992,3.5,,,,,,0.5,,,,114.282785,-38.435895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,109.34,0.978,1.066,2.172,2.037,-82.07,1.103,2.101,1.904,-76.69,1.07,2.13,1.991,-21.87,1.043,1.912,1.833,-11.51,WISEA J073707.86-382609.2,IrS,,,,,,,,,,,,,,,,,,,0,1.0
