index,objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,uniquePspsSTid,primaryDetection,bestDetection,gippDetectID,gstackDetectID,gstackImageID,gra,gdec,graErr,gdecErr,gEpoch,gPSFMag,gPSFMagErr,gApMag,gApMagErr,gKronMag,gKronMagErr,ginfoFlag,ginfoFlag2,ginfoFlag3,gnFrames,gxPos,gyPos,gxPosErr,gyPosErr,gpsfMajorFWHM,gpsfMinorFWHM,gpsfTheta,gpsfCore,gpsfLikelihood,gpsfQf,gpsfQfPerfect,gpsfChiSq,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gPSFFluxErr,gApFlux,gApFluxErr,gApFillFac,gApRadius,gKronFlux,gKronFluxErr,gKronRad,gexpTime,gExtNSigma,gsky,gskyErr,gzp,gPlateScale,rippDetectID,rstackDetectID,rstackImageID,rra,rdec,rraErr,rdecErr,rEpoch,rPSFMag,rPSFMagErr,rApMag,rApMagErr,rKronMag,rKronMagErr,rinfoFlag,rinfoFlag2,rinfoFlag3,rnFrames,rxPos,ryPos,rxPosErr,ryPosErr,rpsfMajorFWHM,rpsfMinorFWHM,rpsfTheta,rpsfCore,rpsfLikelihood,rpsfQf,rpsfQfPerfect,rpsfChiSq,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rPSFFluxErr,rApFlux,rApFluxErr,rApFillFac,rApRadius,rKronFlux,rKronFluxErr,rKronRad,rexpTime,rExtNSigma,rsky,rskyErr,rzp,rPlateScale,iippDetectID,istackDetectID,istackImageID,ira,idec,iraErr,idecErr,iEpoch,iPSFMag,iPSFMagErr,iApMag,iApMagErr,iKronMag,iKronMagErr,iinfoFlag,iinfoFlag2,iinfoFlag3,inFrames,ixPos,iyPos,ixPosErr,iyPosErr,ipsfMajorFWHM,ipsfMinorFWHM,ipsfTheta,ipsfCore,ipsfLikelihood,ipsfQf,ipsfQfPerfect,ipsfChiSq,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iPSFFluxErr,iApFlux,iApFluxErr,iApFillFac,iApRadius,iKronFlux,iKronFluxErr,iKronRad,iexpTime,iExtNSigma,isky,iskyErr,izp,iPlateScale,zippDetectID,zstackDetectID,zstackImageID,zra,zdec,zraErr,zdecErr,zEpoch,zPSFMag,zPSFMagErr,zApMag,zApMagErr,zKronMag,zKronMagErr,zinfoFlag,zinfoFlag2,zinfoFlag3,znFrames,zxPos,zyPos,zxPosErr,zyPosErr,zpsfMajorFWHM,zpsfMinorFWHM,zpsfTheta,zpsfCore,zpsfLikelihood,zpsfQf,zpsfQfPerfect,zpsfChiSq,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zPSFFluxErr,zApFlux,zApFluxErr,zApFillFac,zApRadius,zKronFlux,zKronFluxErr,zKronRad,zexpTime,zExtNSigma,zsky,zskyErr,zzp,zPlateScale,yippDetectID,ystackDetectID,ystackImageID,yra,ydec,yraErr,ydecErr,yEpoch,yPSFMag,yPSFMagErr,yApMag,yApMagErr,yKronMag,yKronMagErr,yinfoFlag,yinfoFlag2,yinfoFlag3,ynFrames,yxPos,yyPos,yxPosErr,yyPosErr,ypsfMajorFWHM,ypsfMinorFWHM,ypsfTheta,ypsfCore,ypsfLikelihood,ypsfQf,ypsfQfPerfect,ypsfChiSq,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yPSFFluxErr,yApFlux,yApFluxErr,yApFillFac,yApRadius,yKronFlux,yKronFluxErr,yKronRad,yexpTime,yExtNSigma,ysky,yskyErr,yzp,yPlateScale,distance,SkyMapper_StarClass,g_elong,g_a,g_b,g_pa,r_elong,r_a,r_b,r_pa,i_elong,i_a,i_b,i_pa,z_elong,z_a,z_b,z_pa,NED_name,NED_type,NED_vel,NED_redshift,NED_mag,NED_redshift_flag,g-r,r-i,i-z,z-y,g-rErr,r-iErr,i-zErr,z-yErr,gApMag_gKronMag,rApMag_rKronMag,iApMag_iKronMag,zApMag_zKronMag,yApMag_yKronMag,7DCD,hasSimbad,sourceClass
78,83296963,,,,83296963,,,,,,,,,,,,,,0,,,,,153.526262,-35.12247,,,,,,,,,,270.00412,17.49993,,,34.0,6.0,6.0,8.0,7.0,1,,1,1,,,,153.5262723,-35.1224759,17.0,20.0,,15.4722,0.0055,,,15.4733,0.008,,,,,,,,,,,,,,,,3.334,,,,,,238045.7,308.3998,,,,,234686.8,565.425,3.5,,,,,,0.5,,,,153.5262638,-35.1224704,17.0,20.0,,15.1573,0.0067,,,15.1793,0.0085,,,,,,,,,,,,,,,,21.07,,,,,,263178.6,,,,,,254673.9,851.9477,3.5,,,,,,0.5,,,,153.5262578,-35.1224799,17.0,20.0,,14.9633,0.0039,,,14.9847,0.0086,,,,,,,,,,,,,,,,1.458,,,,,,,,,,,,153457.3,171.488,3.5,,,,,,0.5,,,,153.5262529,-35.1224713,17.0,20.0,,14.9028,0.0041,,,14.9444,0.0083,,,,,,,,,,,,,,,,8.231,,,,,,,333.6598,,,,,83099.32,454.3253,3.5,,,,,,0.5,,,,153.526262,-35.12247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,148.82,0.985,1.091,3.329,3.053,86.55,1.028,2.83,2.752,80.27,1.036,3.294,3.179,-78.97,1.033,2.831,2.742,87.65,WISEA J101406.29-350720.7,UvS,,,,,,,,,,,,,,,,,,,0,1.0
79,83296964,,,,83296964,,,,,,,,,,,,,,0,,,,,153.542312,-35.121769,,,,,,,,,,270.0148,17.508257,,,20.0,5.0,4.0,6.0,4.0,1,,1,1,,,,153.5423263,-35.1217951,37.0,19.0,,17.6315,0.0244,,,17.609,0.0187,,,,,,,,,,,,,,,,0.8817,,,,,,31780.32,69.17674,,,,,31743.2,327.7259,3.54,,,,,,0.5,,,,153.5423083,-35.1217751,37.0,19.0,,17.3605,0.015,,,17.4242,0.0524,,,,,,,,,,,,,,,,13.85,,,,,,33581.22,,,,,,31173.86,317.9349,3.5,,,,,,0.5,,,,153.542295,-35.1217784,37.0,19.0,,17.1897,0.0064,,,17.1573,0.0345,,,,,,,,,,,,,,,,2.95,,,,,,,,,,,,21269.76,148.0636,3.94,,,,,,0.5,,,,153.5422835,-35.1217667,37.0,19.0,,17.1335,0.007,,,17.1097,0.0652,,,,,,,,,,,,,,,,2.341,,,,,,,100.3624,,,,,10786.34,378.2591,3.94,,,,,,0.5,,,,153.542312,-35.121769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,141.04,0.97,1.085,3.078,2.836,-85.33,1.034,2.465,2.385,-76.95,1.085,2.445,2.254,-63.18,1.114,2.343,2.103,-74.15,WISEA J101410.06-350718.0,IrS,,,,,,,,,,,,,,,,,,,0,1.0
81,83296966,,,,83296966,,,,,,,,,,,,,,0,,,,,153.557392,-35.140898,,,,,,,,,,270.03708,17.50012,,,4.0,1.0,1.0,2.0,0.0,1,,1,1,,,,153.55744,-35.1409051,74.0,56.0,,20.4827,0.015,,,20.4691,0.1186,,,,,,,,,,,,,,,,0.3561,,,,,,2361.228,24.38034,,,,,2598.002,227.4279,5.7,,,,,,0.5,,,,153.5574356,-35.1409027,74.0,56.0,,20.0012,0.0383,,,20.135,0.2197,,,,,,,,,,,,,,,,2.486,,,,,,2791.089,,,,,,2440.172,83.57861,4.86,,,,,,0.5,,,,153.5573785,-35.1409217,74.0,56.0,,19.3252,0.0205,,,19.0963,0.0953,,,,,,,,,,,,,,,,0.7597,,,,,,,,,,,,2993.229,59.73022,6.18,,,,,,0.5,,,,,,74.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.18,,,,,,0.5,,,,153.557392,-35.140898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,80.79,0.626,1.077,1.526,1.418,-89.34,1.046,1.527,1.459,8.39,1.081,1.249,1.155,-68.2,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0
82,83296967,,,,83296967,,,,,,,,,,,,,,0,,,,,153.5535,-35.136592,,,,,,,,,,270.0317,17.501713,,,5.0,0.0,1.0,2.0,2.0,1,,1,1,,,,,,65.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,153.553514,-35.1366052,65.0,32.0,,20.327,0.0243,,,20.4951,0.1286,,,,,,,,,,,,,,,,0.7677,,,,,,2252.356,,,,,,1708.477,45.8359,3.79,,,,,,0.5,,,,153.5534089,-35.1366034,65.0,32.0,,19.3949,0.098,,,19.5716,0.1942,,,,,,,,,,,,,,,,0.2536,,,,,,,,,,,,2712.851,25.71598,5.28,,,,,,0.5,,,,153.5534008,-35.1365781,65.0,32.0,,18.9685,0.0735,,,19.4275,0.2001,,,,,,,,,,,,,,,,0.3508,,,,,,,36.3361,,,,,2191.464,248.5456,5.28,,,,,,0.5,,,,153.5535,-35.136592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,91.05,0.517,,,,,1.183,1.165,0.985,-89.59,1.086,1.305,1.201,51.37,1.172,1.054,0.899,-46.42,WISEA J101412.78-350812.2,IrS,,,,,,,,,,,,,,,,,,,0,1.0
83,83296968,,,,83296968,,,,,,,,,,,,,,0,,,,,153.548765,-35.131577,,,,,,,,,,270.02533,17.503468,,,26.0,6.0,4.0,9.0,7.0,1,,1,1,,,,153.5487773,-35.1315767,22.0,20.0,,17.554,0.0243,,,17.5847,0.0185,,,,,,,,,,,,,,,,2.808,,,,,,34539.15,127.4616,,,,,33653.22,326.5366,3.5,,,,,,0.5,,,,153.5487789,-35.1315791,22.0,20.0,,16.9395,0.0162,,,16.9921,0.0293,,,,,,,,,,,,,,,,1.298,,,,,,50540.93,,,,,,48379.1,110.3112,3.5,,,,,,0.5,,,,153.5487523,-35.1315772,22.0,20.0,,16.5665,0.0058,,,16.5918,0.0132,,,,,,,,,,,,,,,,0.389,,,,,,,,,,,,38529.86,61.58252,3.5,,,,,,0.5,,,,153.5487742,-35.1315735,22.0,20.0,,16.4344,0.007,,,16.4841,0.0175,,,,,,,,,,,,,,,,0.2861,,,,,,,44.15275,,,,,21968.98,358.4329,3.5,,,,,,0.5,,,,153.548765,-35.131577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,106.13,0.982,1.082,3.054,2.822,81.62,1.031,2.551,2.475,76.09,1.103,2.612,2.367,-87.62,1.076,2.336,2.17,-79.62,WISEA J101411.70-350753.5,IrS,,,,,,,,,,,,,,,,,,,0,1.0
85,83296970,,,,83296970,,,,,,,,,,,,,,0,,,,,153.552311,-35.126979,,,,,,,,,,270.02493,17.508892,,,16.0,3.0,4.0,4.0,5.0,1,,1,1,,,,153.5522366,-35.1270642,83.0,77.0,,18.6124,0.0113,,,18.4945,0.035,,,,,,,,,,,,,,,,6.014,,,,,,13242.39,138.4661,,,,,14723.27,305.4966,3.5,,,,,,0.5,,,,153.5523519,-35.1269711,83.0,77.0,,18.2866,0.027,,,18.259,0.119,,,,,,,,,,,,,,,,6.308,,,,,,15058.14,,,,,,13422.31,172.4891,3.5,,,,,,0.5,,,,153.5523305,-35.1269778,83.0,77.0,,18.0323,0.0225,,,18.016,0.0404,,,,,,,,,,,,,,,,1.908,,,,,,,,,,,,9778.958,105.3092,3.5,,,,,,0.5,,,,153.5522725,-35.126973,83.0,77.0,,18.005,0.0235,,,17.8823,0.0629,,,,,,,,,,,,,,,,0.1851,,,,,,,24.95209,,,,,4732.287,322.0366,3.5,,,,,,0.5,,,,153.552311,-35.126979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,124.0,0.875,1.494,3.731,2.497,52.7,1.093,2.387,2.184,59.09,1.038,2.176,2.096,60.98,1.141,1.984,1.739,68.82,2MASS J10141255-3507369,IrS,,,,,,,,,,,,,,,,,,,0,1.0
86,83296971,,,,83296971,,,,,,,,,,,,,,0,,,,,153.547391,-35.123716,,,,,,,,,,270.0195,17.509144,,,7.0,0.0,1.0,3.0,3.0,1,,1,1,,,,,,39.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,153.5473895,-35.1236432,39.0,53.0,,20.3268,0.0541,,,20.6861,0.1457,,,,,,,,,,,,,,,,50.06,,,,,,1271.956,,,,,,1009.001,367.1448,3.5,,,,,,0.5,,,,153.5474628,-35.1236943,39.0,53.0,,19.0057,0.0244,,,18.961,0.0864,,,,,,,,,,,,,,,,0.3064,,,,,,,,,,,,4189.388,38.81642,4.3,,,,,,0.5,,,,153.5473771,-35.123668,39.0,53.0,,18.6977,0.0762,,,18.6615,0.0952,,,,,,,,,,,,,,,,1.275,,,,,,,70.97728,,,,,3204.349,238.7084,4.3,,,,,,0.5,,,,153.547391,-35.123716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,134.02,0.542,,,,,1.162,1.044,0.899,43.78,1.111,1.606,1.446,-88.21,1.117,1.526,1.367,54.69,WISEA J101411.36-350725.3,IrS,,,,,,,,,,,,,,,,,,,0,1.0
87,83296972,,,,83296972,,,,,,,,,,,,,,0,,,,,153.56721,-35.133362,,,,,,,,,,270.0392,17.510944,,,15.0,2.0,3.0,5.0,5.0,1,,1,1,,,,153.5672123,-35.1333619,37.0,21.0,,18.6437,0.0776,,,18.7335,0.265,,,,,,,,,,,,,,,,14.99,,,,,,12081.35,225.4075,,,,,10402.79,325.5527,3.5,,,,,,0.5,,,,153.567206,-35.1333665,37.0,21.0,,17.8937,0.0096,,,17.8984,0.0331,,,,,,,,,,,,,,,,0.1513,,,,,,20715.5,,,,,,20217.63,26.87207,3.5,,,,,,0.5,,,,153.5672238,-35.1333652,37.0,21.0,,17.3567,0.0097,,,17.4129,0.0208,,,,,,,,,,,,,,,,1.566,,,,,,,,,,,,18644.36,105.6409,3.5,,,,,,0.5,,,,153.5671843,-35.1333647,37.0,21.0,,17.1267,0.0133,,,17.1983,0.0279,,,,,,,,,,,,,,,,2.683,,,,,,,107.5358,,,,,10938.55,287.6205,3.5,,,,,,0.5,,,,153.56721,-35.133362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,118.85,0.946,1.084,2.854,2.632,84.15,1.023,2.89,2.826,73.84,1.038,2.285,2.201,-77.93,1.061,2.184,2.059,76.65,WISEA J101416.11-350759.8,IrS,,,,,,,,,,,,,,,,,,,0,1.0
89,83296981,,,,83296981,,,,,,,,,,,,,,0,,,,,153.591577,-35.147001,,,,,,,,,,270.0645,17.511715,,,19.0,4.0,5.0,5.0,5.0,1,,1,1,,,,153.5915732,-35.1469994,53.0,26.0,,18.5581,0.0185,,,18.3144,0.1536,,,,,,,,,,,,,,,,0.9301,,,,,,13899.22,53.91575,,,,,14078.0,275.6471,3.5,,,,,,0.5,,,,153.59155,-35.1469899,53.0,26.0,,18.001,0.0297,,,17.9639,0.0385,,,,,,,,,,,,,,,,3.219,,,,,,18835.51,,,,,,18875.84,128.5531,3.5,,,,,,0.5,,,,153.5916172,-35.1470196,53.0,26.0,,17.7238,0.0078,,,17.6658,0.061,,,,,,,,,,,,,,,,15.78,,,,,,,,,,,,12102.58,249.5417,4.04,,,,,,0.5,,,,153.5915912,-35.1469921,53.0,26.0,,17.5721,0.0114,,,17.4734,0.039,,,,,,,,,,,,,,,,0.9957,,,,,,,67.95146,,,,,7649.1,350.9805,4.04,,,,,,0.5,,,,153.591577,-35.147001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,146.15,0.966,1.099,2.868,2.61,-81.84,1.018,2.441,2.399,-70.85,1.026,2.571,2.505,60.21,1.114,2.064,1.854,-62.33,2MASS J10142201-3508489,IrS,,,,,,,,,,,,,,,,,,,0,1.0
90,83296982,,,,83296982,,,,,,,,,,,,,,0,,,,,153.577299,-35.137174,,,,,,,,,,270.04855,17.512745,,,20.0,3.0,4.0,6.0,7.0,1,,1,1,,,,153.5773075,-35.137181,55.0,37.0,,18.4914,0.0095,,,18.5718,0.041,,,,,,,,,,,,,,,,0.3131,,,,,,14390.97,33.89226,,,,,13673.19,357.788,3.52,,,,,,0.5,,,,153.5772927,-35.1371893,55.0,37.0,,18.0736,0.0201,,,18.1019,0.0286,,,,,,,,,,,,,,,,3.637,,,,,,17577.21,,,,,,16893.26,127.0138,3.5,,,,,,0.5,,,,153.5772992,-35.1371661,55.0,37.0,,17.7881,0.0129,,,17.7972,0.0262,,,,,,,,,,,,,,,,0.09405,,,,,,,,,,,,12314.35,24.10302,3.74,,,,,,0.5,,,,153.5772741,-35.1371604,55.0,37.0,,17.7095,0.021,,,17.7626,0.0644,,,,,,,,,,,,,,,,3.081,,,,,,,104.8463,,,,,6025.929,260.11,3.74,,,,,,0.5,,,,153.577299,-35.137174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,127.96,0.904,1.042,3.066,2.943,-88.21,1.054,2.846,2.699,-67.21,1.033,2.165,2.095,63.75,1.07,1.903,1.778,86.53,WISEA J101418.51-350814.0,IrS,,,,,,,,,,,,,,,,,,,0,1.0
