index,objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,uniquePspsSTid,primaryDetection,bestDetection,gippDetectID,gstackDetectID,gstackImageID,gra,gdec,graErr,gdecErr,gEpoch,gPSFMag,gPSFMagErr,gApMag,gApMagErr,gKronMag,gKronMagErr,ginfoFlag,ginfoFlag2,ginfoFlag3,gnFrames,gxPos,gyPos,gxPosErr,gyPosErr,gpsfMajorFWHM,gpsfMinorFWHM,gpsfTheta,gpsfCore,gpsfLikelihood,gpsfQf,gpsfQfPerfect,gpsfChiSq,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gPSFFluxErr,gApFlux,gApFluxErr,gApFillFac,gApRadius,gKronFlux,gKronFluxErr,gKronRad,gexpTime,gExtNSigma,gsky,gskyErr,gzp,gPlateScale,rippDetectID,rstackDetectID,rstackImageID,rra,rdec,rraErr,rdecErr,rEpoch,rPSFMag,rPSFMagErr,rApMag,rApMagErr,rKronMag,rKronMagErr,rinfoFlag,rinfoFlag2,rinfoFlag3,rnFrames,rxPos,ryPos,rxPosErr,ryPosErr,rpsfMajorFWHM,rpsfMinorFWHM,rpsfTheta,rpsfCore,rpsfLikelihood,rpsfQf,rpsfQfPerfect,rpsfChiSq,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rPSFFluxErr,rApFlux,rApFluxErr,rApFillFac,rApRadius,rKronFlux,rKronFluxErr,rKronRad,rexpTime,rExtNSigma,rsky,rskyErr,rzp,rPlateScale,iippDetectID,istackDetectID,istackImageID,ira,idec,iraErr,idecErr,iEpoch,iPSFMag,iPSFMagErr,iApMag,iApMagErr,iKronMag,iKronMagErr,iinfoFlag,iinfoFlag2,iinfoFlag3,inFrames,ixPos,iyPos,ixPosErr,iyPosErr,ipsfMajorFWHM,ipsfMinorFWHM,ipsfTheta,ipsfCore,ipsfLikelihood,ipsfQf,ipsfQfPerfect,ipsfChiSq,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iPSFFluxErr,iApFlux,iApFluxErr,iApFillFac,iApRadius,iKronFlux,iKronFluxErr,iKronRad,iexpTime,iExtNSigma,isky,iskyErr,izp,iPlateScale,zippDetectID,zstackDetectID,zstackImageID,zra,zdec,zraErr,zdecErr,zEpoch,zPSFMag,zPSFMagErr,zApMag,zApMagErr,zKronMag,zKronMagErr,zinfoFlag,zinfoFlag2,zinfoFlag3,znFrames,zxPos,zyPos,zxPosErr,zyPosErr,zpsfMajorFWHM,zpsfMinorFWHM,zpsfTheta,zpsfCore,zpsfLikelihood,zpsfQf,zpsfQfPerfect,zpsfChiSq,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zPSFFluxErr,zApFlux,zApFluxErr,zApFillFac,zApRadius,zKronFlux,zKronFluxErr,zKronRad,zexpTime,zExtNSigma,zsky,zskyErr,zzp,zPlateScale,yippDetectID,ystackDetectID,ystackImageID,yra,ydec,yraErr,ydecErr,yEpoch,yPSFMag,yPSFMagErr,yApMag,yApMagErr,yKronMag,yKronMagErr,yinfoFlag,yinfoFlag2,yinfoFlag3,ynFrames,yxPos,yyPos,yxPosErr,yyPosErr,ypsfMajorFWHM,ypsfMinorFWHM,ypsfTheta,ypsfCore,ypsfLikelihood,ypsfQf,ypsfQfPerfect,ypsfChiSq,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yPSFFluxErr,yApFlux,yApFluxErr,yApFillFac,yApRadius,yKronFlux,yKronFluxErr,yKronRad,yexpTime,yExtNSigma,ysky,yskyErr,yzp,yPlateScale,distance,SkyMapper_StarClass,g_elong,g_a,g_b,g_pa,r_elong,r_a,r_b,r_pa,i_elong,i_a,i_b,i_pa,z_elong,z_a,z_b,z_pa,NED_name,NED_type,NED_vel,NED_redshift,NED_mag,NED_redshift_flag,g-r,r-i,i-z,z-y,g-rErr,r-iErr,i-zErr,z-yErr,gApMag_gKronMag,rApMag_rKronMag,iApMag_iKronMag,zApMag_zKronMag,yApMag_yKronMag,7DCD,hasSimbad,sourceClass
40,100637262,,,,100637262,,,,,,,,,,,,,,0,,,,,215.129212,-33.337233,,,,,,,,,,323.54724,25.943659,,,23,4,5,6,5,1,,1,1,,,,215.1292514,-33.3372692,20,24,,16.4946,0.0053,,,16.4874,0.0073,,,,,,,,,,,,,,,,2.078,,,,,,114361.6,155.4228,,,,,113107.8,506.7874,3.5,,,,,,0.5,,,,215.1292533,-33.3372415,20,24,,16.1773,0.0223,,,16.1586,0.0172,,,,,,,,,,,,,,,,3.123,,,,,,125863.6,,,,,,125611.9,203.0667,3.5,,,,,,0.5,,,,215.1292268,-33.3372364,20,24,,15.9623,0.0122,,,15.9874,0.0108,,,,,,,,,,,,,,,,1.957,,,,,,,,,,,,64748.19,155.4471,3.5,,,,,,0.5,,,,215.1292367,-33.3372391,20,24,,15.908,0.0071,,,15.9512,0.0098,,,,,,,,,,,,,,,,3.753,,,,,,,191.8673,,,,,32891.7,405.8105,3.5,,,,,,0.5,,,,215.129212,-33.337233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,41.57,0.981,1.1,4.437,4.035,-76.68,1.081,4.468,4.132,-66.85,1.142,3.175,2.779,84.15,1.218,2.444,2.007,-78.94,WISEA J142031.00-332014.1,IrS,,,,,,,,,,,,,,,,,,,0,1.0
42,100637264,,,,100637264,,,,,,,,,,,,,,0,,,,,215.147294,-33.340713,,,,,,,,,,323.56134,25.934765,,,8,0,2,3,3,1,,1,1,,,,,,52,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,215.1473596,-33.3407803,52,53,,19.336,0.0126,,,19.2968,0.1806,,,,,,,,,,,,,,,,0.2047,,,,,,6804.418,,,,,,7229.571,22.74637,6.08,,,,,,0.5,,,,215.1473315,-33.3407177,52,53,,17.6356,0.0089,,,17.8208,0.029,,,,,,,,,,,,,,,,7.597,,,,,,,,,,,,13768.89,208.5725,3.5,,,,,,0.5,,,,215.1473114,-33.3406991,52,53,,16.9961,0.0077,,,17.1077,0.0355,,,,,,,,,,,,,,,,2.127,,,,,,,101.3543,,,,,12700.12,321.7318,3.5,,,,,,0.5,,,,215.147294,-33.340713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,51.02,0.689,,,,,1.157,2.817,2.434,-78.69,1.122,2.488,2.216,82.39,1.136,2.293,2.018,-67.07,WISEA J142035.36-332026.5,IrS,,,,,,,,,,,,,,,,,,,0,1.0
43,100637265,,,,100637265,,,,,,,,,,,,,,0,,,,,215.142406,-33.339363,,,,,,,,,,323.5577,25.93755,,,15,3,4,4,4,1,,1,1,,,,215.1424459,-33.3394032,29,62,,17.1804,0.0061,,,17.1424,0.0101,,,,,,,,,,,,,,,,2.002,,,,,,60619.96,116.5936,,,,,61534.51,462.7256,3.5,,,,,,0.5,,,,215.1424519,-33.3393802,29,62,,16.6646,0.0066,,,16.644,0.0278,,,,,,,,,,,,,,,,0.08995,,,,,,79152.16,,,,,,81266.13,28.71819,3.5,,,,,,0.5,,,,215.1424041,-33.3393325,29,62,,16.3601,0.0056,,,16.3986,0.0153,,,,,,,,,,,,,,,,2.733,,,,,,,,,,,,45038.86,164.5606,3.5,,,,,,0.5,,,,215.1424205,-33.3393272,29,62,,16.2353,0.0096,,,16.2961,0.017,,,,,,,,,,,,,,,,5.528,,,,,,,189.2845,,,,,25837.32,385.3481,3.5,,,,,,0.5,,,,215.142406,-33.339363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,40.45,0.94,1.065,4.462,4.19,89.9,1.023,4.515,4.413,-19.39,1.129,2.985,2.643,79.17,1.144,2.603,2.275,-78.69,2MASS J14203417-3320215,IrS,,,,,,,,,,,,,,,,,,,0,1.0
44,100637266,,,,100637266,,,,,,,,,,,,,,0,,,,,215.1376,-33.337674,,,,,,,,,,323.55426,25.940622,,,10,3,2,3,2,1,,1,1,,,,215.1376067,-33.3377027,31,42,,19.6344,0.0276,,,19.7204,0.1249,,,,,,,,,,,,,,,,3.257,,,,,,5171.087,83.85451,,,,,4351.916,348.1978,5.11,,,,,,0.5,,,,215.1376491,-33.3376759,31,42,,18.8119,0.0128,,,19.0207,0.0671,,,,,,,,,,,,,,,,3.555,,,,,,10913.26,,,,,,9482.121,102.1495,3.52,,,,,,0.5,,,,215.1375741,-33.3376586,31,42,,18.3392,0.0158,,,18.6692,0.1367,,,,,,,,,,,,,,,,1.236,,,,,,,,,,,,8281.757,78.80426,3.5,,,,,,0.5,,,,215.1376061,-33.3376498,31,42,,18.0442,0.0117,,,18.2192,0.1194,,,,,,,,,,,,,,,,0.9854,,,,,,,59.95743,,,,,4885.92,288.2839,3.5,,,,,,0.5,,,,215.1376,-33.337674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,32.65,0.94,1.068,2.45,2.294,-88.1,1.039,2.948,2.837,-76.85,1.14,2.305,2.022,72.84,1.132,1.935,1.709,88.13,WISEA J142033.02-332016.4,IrS,,,,,,,,,,,,,,,,,,,0,1.0
45,100637267,,,,100637267,,,,,,,,,,,,,,0,,,,,215.143762,-33.333635,,,,,,,,,,323.56125,25.942434,,,21,5,4,5,4,1,,1,1,,,,215.1437801,-33.3336643,36,22,,16.0893,0.0049,,,16.0855,0.0165,,,,,,,,,,,,,,,,0.3102,,,,,,164955.5,70.48006,,,,,164056.0,559.5875,3.5,,,,,,0.5,,,,215.1437624,-33.3336333,36,22,,15.7176,0.007,,,15.7208,0.0151,,,,,,,,,,,,,,,,0.3382,,,,,,156241.3,,,,,,154217.9,83.76225,3.5,,,,,,0.5,,,,215.1437454,-33.3336308,36,22,,15.5208,0.0047,,,15.5317,0.0068,,,,,,,,,,,,,,,,1.494,,,,,,,,,,,,97039.42,155.2071,3.5,,,,,,0.5,,,,215.1437437,-33.3336255,36,22,,15.4742,0.0053,,,15.5188,0.0101,,,,,,,,,,,,,,,,0.8103,,,,,,,99.3162,,,,,49371.56,431.9277,3.5,,,,,,0.5,,,,215.143762,-33.333635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,24.12,0.984,1.087,4.492,4.132,-78.86,1.055,3.289,3.119,-74.39,1.127,3.225,2.861,80.31,1.213,2.517,2.075,-79.99,WISEA J142034.48-332001.2,IrS,,,,,,,,,,,,,,,,,,,0,1.0
47,100637269,,,,100637269,,,,,,,,,,,,,,0,,,,,215.113449,-33.334018,,,,,,,,,,323.535,25.951578,,,19,5,5,5,4,1,,1,1,,,,215.1134706,-33.3340388,37,25,,16.917,0.0086,,,16.9164,0.0131,,,,,,,,,,,,,,,,0.3423,,,,,,76779.21,52.50646,,,,,76173.27,460.9259,3.5,,,,,,0.5,,,,215.1134683,-33.3340201,37,25,,16.3578,0.0078,,,16.3588,0.0082,,,,,,,,,,,,,,,,0.5267,,,,,,86655.3,,,,,,85889.13,82.08855,3.5,,,,,,0.5,,,,215.1134544,-33.3340192,37,25,,15.9924,0.0057,,,16.0044,0.021,,,,,,,,,,,,,,,,5.353,,,,,,,,,,,,58184.74,239.7736,3.5,,,,,,0.5,,,,215.1134782,-33.3340121,37,25,,15.8491,0.0054,,,15.9065,0.0098,,,,,,,,,,,,,,,,0.5448,,,,,,,65.86938,,,,,36847.37,383.6092,3.5,,,,,,0.5,,,,215.113449,-33.334018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,77.6,0.983,1.084,4.284,3.953,-82.16,1.058,3.219,3.043,-64.88,1.051,3.048,2.9,74.56,1.111,2.642,2.379,-66.03,WISEA J142027.20-332002.6,IrS,,,,,,,,,,,,,,,,,,,0,1.0
49,100637271,,,,100637271,,,,,,,,,,,,,,0,,,,,215.124222,-33.32661,,,,,,,,,,323.54736,25.95507,,,19,4,6,5,4,1,,1,1,,,,215.1242399,-33.3266449,23,25,,18.0754,0.0072,,,18.0734,0.02,,,,,,,,,,,,,,,,0.9184,,,,,,26391.22,59.29551,,,,,25884.17,371.2825,3.5,,,,,,0.5,,,,215.1242476,-33.3266076,23,25,,17.2249,0.0068,,,17.2276,0.0149,,,,,,,,,,,,,,,,2.269,,,,,,38320.39,,,,,,37912.8,128.0742,3.5,,,,,,0.5,,,,215.1242158,-33.326599,23,25,,16.5786,0.0078,,,16.5993,0.0136,,,,,,,,,,,,,,,,0.2027,,,,,,,,,,,,37212.32,41.97588,3.5,,,,,,0.5,,,,215.1242258,-33.3266093,23,25,,16.3141,0.0077,,,16.3433,0.0227,,,,,,,,,,,,,,,,0.2898,,,,,,,42.68117,,,,,23637.9,352.8167,3.5,,,,,,0.5,,,,215.124222,-33.32661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,43.35,0.982,1.076,3.861,3.587,-76.74,1.08,3.046,2.819,-68.03,1.149,3.007,2.617,80.75,1.118,2.541,2.272,-74.59,WISEA J142029.80-331935.8,IrS,,,,,,,,,,,,,,,,,,,0,1.0
50,100637272,,,,100637272,,,,,,,,,,,,,,0,,,,,215.127022,-33.322353,,,,,,,,,,323.55154,25.95814,,,7,2,3,1,1,1,,1,1,,,,215.1269967,-33.3223649,31,32,,20.0246,0.0603,,,19.9249,0.097,,,,,,,,,,,,,,,,0.8378,,,,,,4617.524,38.04554,,,,,4658.527,273.5902,5.03,,,,,,0.5,,,,215.1270695,-33.3223406,31,32,,19.6628,0.05,,,19.7178,0.0911,,,,,,,,,,,,,,,,0.5762,,,,,,4409.419,,,,,,3831.76,41.58554,4.23,,,,,,0.5,,,,215.1270039,-33.322331,31,32,,19.2926,0.0433,,,19.6235,0.1524,,,,,,,,,,,,,,,,3.37,,,,,,,,,,,,3050.249,118.2113,6.37,,,,,,0.5,,,,215.12704,-33.3223641,31,32,,19.212,0.0417,,,19.4165,0.1881,,,,,,,,,,,,,,,,1.234,,,,,,,61.94471,,,,,1662.005,201.8274,6.37,,,,,,0.5,,,,215.127022,-33.322353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,41.09,0.806,1.063,2.11,1.984,-88.48,1.132,1.942,1.715,-45.09,1.161,1.054,0.908,-45.6,1.69,0.761,0.45,-71.73,,,,,,,,,,,,,,,,,,,,,0,1.0
52,100637274,,,,100637274,,,,,,,,,,,,,,0,,,,,215.137247,-33.328516,,,,,,,,,,323.5578,25.94922,,,3,2,1,0,0,1,,1,1,,,,215.1373021,-33.3285363,36,33,,20.3505,0.058,,,20.1894,0.1122,,,,,,,,,,,,,,,,32.99,,,,,,3321.959,229.5225,,,,,5223.42,318.6786,6.48,,,,,,0.5,,,,215.1372471,-33.3285149,36,33,,20.1988,0.0888,,,19.6979,0.1445,,,,,,,,,,,,,,,,15.47,,,,,,2509.693,,,,,,4168.88,203.9447,7.07,,,,,,0.5,,,,,,36,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,36,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,215.137247,-33.328516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,3.58,0.524,1.122,1.988,1.772,-25.97,1.275,1.615,1.267,13.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0
53,100637275,,,,100637275,,,,,,,,,,,,,,0,,,,,215.139002,-33.316167,,,,,,,,,,323.56445,25.960117,,,3,1,2,0,0,1,,1,1,,,,215.1389973,-33.3161698,35,35,,20.2441,0.0225,,,20.5846,0.2136,,,,,,,,,,,,,,,,2.65,,,,,,3589.294,66.45224,,,,,3801.601,322.9323,6.53,,,,,,0.5,,,,215.1390099,-33.3161617,35,35,,20.0374,0.0499,,,19.8971,0.1352,,,,,,,,,,,,,,,,1.244,,,,,,2800.676,,,,,,3752.051,58.81,7.13,,,,,,0.5,,,,,,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,215.139002,-33.316167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,44.9,0.564,1.144,2.002,1.75,81.65,1.108,1.558,1.406,89.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0
54,100637276,,,,100637276,,,,,,,,,,,,,,0,,,,,215.141902,-33.316093,,,,,,,,,,323.567,25.959276,,,12,3,3,3,3,1,,1,1,,,,215.1419116,-33.3160528,42,34,,18.4647,0.0164,,,18.3528,0.0877,,,,,,,,,,,,,,,,2.566,,,,,,14771.3,90.87295,,,,,14845.97,429.1111,4.84,,,,,,0.5,,,,215.1419337,-33.3160742,42,34,,18.0583,0.007,,,18.0119,0.046,,,,,,,,,,,,,,,,0.3697,,,,,,18134.25,,,,,,17564.64,42.56892,3.8,,,,,,0.5,,,,215.1419235,-33.3161007,42,34,,17.7688,0.0069,,,17.6246,0.0725,,,,,,,,,,,,,,,,0.9191,,,,,,,,,,,,12433.21,71.77026,4.58,,,,,,0.5,,,,215.1419066,-33.3160758,42,34,,17.7041,0.0225,,,17.7493,0.0492,,,,,,,,,,,,,,,,0.09149,,,,,,,18.91276,,,,,6844.053,270.2027,4.58,,,,,,0.5,,,,215.141902,-33.316093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,46.33,0.978,1.093,3.178,2.906,-77.12,1.025,2.777,2.709,-82.05,1.158,2.653,2.291,65.07,1.057,1.998,1.89,-46.46,WISEA J142034.04-331858.0,IrS,,,,,,,,,,,,,,,,,,,0,1.0
56,100637278,,,,100637278,,,,,,,,,,,,,,0,,,,,215.153132,-33.338207,,,,,,,,,,323.5674,25.935257,,,12,3,2,3,4,1,,1,1,,,,215.1531726,-33.3382366,30,33,,19.5663,0.0432,,,19.7008,0.0783,,,,,,,,,,,,,,,,6.735,,,,,,7260.418,115.7689,,,,,5936.166,255.0336,3.5,,,,,,0.5,,,,215.1531481,-33.3381824,30,33,,18.6081,0.0286,,,18.6659,0.0318,,,,,,,,,,,,,,,,1.295,,,,,,13562.51,,,,,,12467.14,64.0167,3.5,,,,,,0.5,,,,215.1531373,-33.3381962,30,33,,17.2964,0.0152,,,17.3469,0.0242,,,,,,,,,,,,,,,,0.5442,,,,,,,,,,,,19145.11,59.60283,3.5,,,,,,0.5,,,,215.1531446,-33.338202,30,33,,16.8483,0.0085,,,16.9369,0.0354,,,,,,,,,,,,,,,,2.15,,,,,,,104.6984,,,,,14956.69,318.631,3.5,,,,,,0.5,,,,215.153132,-33.338207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,56.07,0.919,1.1,2.815,2.559,-81.62,1.058,3.242,3.065,-62.34,1.177,2.718,2.309,73.67,1.088,2.302,2.116,89.55,WISEA J142036.75-332017.6,IrS,,,,,,,,,,,,,,,,,,,0,1.0
58,100637280,,,,100637280,,,,,,,,,,,,,,0,,,,,215.150476,-33.337247,,,,,,,,,,323.56552,25.93698,,,5,2,2,1,0,1,,1,1,,,,215.1505233,-33.3372041,89,33,,19.7677,0.0203,,,19.899,0.1214,,,,,,,,,,,,,,,,1.265,,,,,,4379.436,50.75128,,,,,4204.052,237.3862,3.93,,,,,,0.5,,,,215.1505189,-33.3371971,89,33,,19.5683,0.0188,,,19.7102,0.1121,,,,,,,,,,,,,,,,4.27,,,,,,5342.762,,,,,,4241.16,100.3666,4.89,,,,,,0.5,,,,215.1504325,-33.3372518,89,33,,19.288,0.0159,,,19.3388,0.1763,,,,,,,,,,,,,,,,0.2874,,,,,,,,,,,,3063.099,34.56206,5.99,,,,,,0.5,,,,,,89,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.99,,,,,,0.5,,,,215.150476,-33.337247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,47.7,0.572,1.137,2.219,1.951,-74.85,1.117,2.055,1.84,-59.92,1.027,1.034,1.006,-85.14,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0
59,100637281,,,,100637281,,,,,,,,,,,,,,0,,,,,215.156524,-33.334441,,,,,,,,,,323.57193,25.937683,,,3,0,2,0,1,1,,1,1,,,,,,96,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,215.1566214,-33.3344397,96,34,,19.9788,0.1106,,,19.7553,0.0779,,,,,,,,,,,,,,,,8.598,,,,,,2688.703,,,,,,3539.067,150.1051,5.94,,,,,,0.5,,,,,,96,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,215.1564923,-33.3344436,96,34,,19.0692,0.0673,,,18.6666,0.1515,,,,,,,,,,,,,,,,4.312,,,,,,,116.2818,,,,,1895.44,279.8612,,,,,,,0.5,,,,215.156524,-33.334441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,58.31,0.641,,,,,1.273,1.851,1.454,70.32,,,,,1.625,1.199,0.738,79.76,WISEA J142037.57-332003.8,IrS,,,,,,,,,,,,,,,,,,,0,1.0
60,100637282,,,,100637282,,,,,,,,,,,,,,0,,,,,215.162029,-33.337332,,,,,,,,,,323.57544,25.933277,,,9,2,2,2,3,1,,1,1,,,,215.162122,-33.3373805,61,40,,19.5619,0.0143,,,19.6114,0.0606,,,,,,,,,,,,,,,,1.848,,,,,,6802.535,60.79597,,,,,6091.1,369.7085,5.08,,,,,,0.5,,,,215.1620695,-33.3373209,61,40,,19.0236,0.0096,,,18.9683,0.047,,,,,,,,,,,,,,,,0.3666,,,,,,9098.644,,,,,,9083.1,31.63985,4.95,,,,,,0.5,,,,215.1619904,-33.3373337,61,40,,18.6648,0.0109,,,18.7822,0.0847,,,,,,,,,,,,,,,,0.4156,,,,,,,,,,,,5496.286,43.29611,4.53,,,,,,0.5,,,,215.1620274,-33.3372975,61,40,,18.5392,0.0163,,,18.7689,0.1093,,,,,,,,,,,,,,,,0.4621,,,,,,,39.309,,,,,3162.86,262.4174,4.53,,,,,,0.5,,,,215.162029,-33.337332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,77.59,0.88,1.115,2.91,2.611,-84.28,1.049,2.904,2.767,-74.05,1.109,1.953,1.76,56.08,1.238,1.631,1.318,-46.47,WISEA J142038.91-332014.2,IrS,,,,,,,,,,,,,,,,,,,0,1.0
62,100637284,,,,100637284,,,,,,,,,,,,,,0,,,,,215.167569,-33.324833,,,,,,,,,,323.58545,25.943123,,,14,3,5,3,3,1,,1,1,,,,215.1675809,-33.3248929,42,31,,18.165,0.0061,,,18.1759,0.0158,,,,,,,,,,,,,,,,1.561,,,,,,24523.63,75.49523,,,,,23829.82,364.5728,3.5,,,,,,0.5,,,,215.1675883,-33.3248364,42,31,,17.9543,0.0073,,,17.965,0.0171,,,,,,,,,,,,,,,,0.5462,,,,,,20170.25,,,,,,19364.56,52.84057,3.5,,,,,,0.5,,,,215.1675765,-33.3248529,42,31,,17.7748,0.0078,,,17.7811,0.0396,,,,,,,,,,,,,,,,1.195,,,,,,,,,,,,12387.67,81.63113,3.98,,,,,,0.5,,,,215.1675918,-33.324833,42,31,,17.8127,0.009,,,17.8998,0.0455,,,,,,,,,,,,,,,,1.437,,,,,,,73.89358,,,,,5955.005,349.7867,3.98,,,,,,0.5,,,,215.167569,-33.324833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,88.71,0.982,1.106,3.863,3.493,-84.88,1.079,2.791,2.586,-63.42,1.142,2.552,2.235,81.4,1.171,2.039,1.741,-88.77,WISEA J142040.25-331929.6,IrS,,,,,,,,,,,,,,,,,,,0,1.0
63,100637285,,,,100637285,,,,,,,,,,,,,,0,,,,,215.177279,-33.327093,,,,,,,,,,323.59286,25.937979,,,11,2,3,3,3,1,,1,1,,,,215.1773057,-33.32712,42,39,,18.9638,0.0078,,,19.0323,0.0348,,,,,,,,,,,,,,,,0.4406,,,,,,11730.52,32.76079,,,,,11313.66,306.1485,3.5,,,,,,0.5,,,,215.1772962,-33.3270971,42,39,,18.6294,0.0074,,,18.706,0.0393,,,,,,,,,,,,,,,,0.3681,,,,,,10705.66,,,,,,10065.61,37.76876,3.5,,,,,,0.5,,,,215.1772581,-33.3270824,42,39,,18.4365,0.0103,,,18.4165,0.0521,,,,,,,,,,,,,,,,0.3172,,,,,,,,,,,,6610.75,38.55393,4.1,,,,,,0.5,,,,215.1773094,-33.327074,42,39,,18.3179,0.0099,,,18.3935,0.0642,,,,,,,,,,,,,,,,0.5008,,,,,,,41.39959,,,,,3733.803,237.1067,4.1,,,,,,0.5,,,,215.177279,-33.327093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,116.99,0.97,1.064,3.316,3.115,-60.45,1.06,2.486,2.345,-80.17,1.206,2.146,1.78,87.65,1.134,1.613,1.423,89.25,WISEA J142042.61-331936.4,IrS,,,,,,,,,,,,,,,,,,,0,1.0
65,100637287,,,,100637287,,,,,,,,,,,,,,0,,,,,215.163611,-33.316188,,,,,,,,,,323.58563,25.952377,,,4,1,3,0,0,1,,1,1,,,,215.1636084,-33.3161803,35,36,,20.3389,0.017,,,20.2972,0.1183,,,,,,,,,,,,,,,,1.067,,,,,,3289.078,41.84194,,,,,2940.819,246.937,6.99,,,,,,0.5,,,,215.1637088,-33.3161897,35,36,,19.9715,0.0542,,,19.8357,0.086,,,,,,,,,,,,,,,,3.999,,,,,,3396.673,,,,,,2961.226,106.1422,5.35,,,,,,0.5,,,,,,35,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,35,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,215.163611,-33.316188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,88.0,0.534,1.237,1.497,1.21,-70.73,1.119,1.548,1.384,-47.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0
